name,linkedin_url,website_url,primary_domain,phone
Bryan Cleaning Service,http://www.linkedin.com/company/bryan-cleaning-service,http://www.bryancleaningservice.com,bryancleaningservice.com,
"BRIAN J. LOGUE, M.D., P.C",http://www.linkedin.com/company/brian-j.-logue-m.d.-p.c,http://www.summiturology.com,summiturology.com,+1812-641-1899
Bruce David Creations,http://www.linkedin.com/company/bruce-david-creations,http://www.davidart.com,davidart.com,+1812-837-9976
BRIGHT1000 HOLDINGS LLC,http://www.linkedin.com/company/bright1000-holdings-llc,,,
BSides Bloomington,http://www.linkedin.com/company/bsides-bloomington,http://www.bsidesbloomington.org,bsidesbloomington.org,
BTI Crushed Stone Sales,http://www.linkedin.com/company/bti-crushed-stone-sales,,,
B-town Poker,,http://www.btownpoker.com,btownpoker.com,
B-Town Foundation Repair Co,,http://www.foundationrepairbloomington.com,foundationrepairbloomington.com,+1-812-414-5075
B-Town Boxing,http://www.linkedin.com/company/b-town-boxing,,,+1(812) 391-4532
BTown Pizza,http://www.linkedin.com/company/btown-pizza,http://www.btownpizza.ca,btownpizza.ca,+1(905) 453-2525
B-Town Asphalt Solutions,,http://www.asphalt-bloomington.com,asphalt-bloomington.com,+1-812-489-9581
BTR Excavating,http://www.linkedin.com/company/btr-excavating,http://www.btrexcavating.com,btrexcavating.com,
B-Town Dent Repair,http://www.linkedin.com/company/b-town-dent-repair,http://www.btowndentrepair.com,btowndentrepair.com,
B-Town Diner,,,,+18128220300
Btown Tech Help,,http://www.btowntechhelp.com,btowntechhelp.com,
B-town Flea Market,,http://www.btownfleamarket.com,btownfleamarket.com,+1812-822-0995
B-town Smoke Damage Experts,,http://www.smokedamagebloomingtonin.com,smokedamagebloomingtonin.com,+1(812) 389-0508
B-town Orthodontics,http://www.linkedin.com/company/b-town-orthodontics,http://www.btownorthodontics.com,btownorthodontics.com,+1(812) 287-8851
B-town Handyman,,http://www.btownhandyman.com,btownhandyman.com,
B-Town Deck,,http://www.deckbuildersbloomington.com,deckbuildersbloomington.com,+1-812-419-3127
B-Town International Market,http://www.linkedin.com/company/b-town-international-market,,,
B-Town Auto Tech Inc,http://www.linkedin.com/company/b-town-auto-tech-inc,http://www.btownautotech.com,btownautotech.com,
B-Town Bakery,http://www.linkedin.com/company/b-town-bakery,http://www.btownbakery.com,btownbakery.com,
B-Tech Fire & Security,http://www.linkedin.com/company/b-tech-fire-&-security,http://www.btechllc.com,btechllc.com,+1(812) 332-1995
BUTCH EVANS EQUIPMENT SALES,http://www.linkedin.com/company/butch-evans-equipment-sales,http://www.butchevanseq.com,butchevanseq.com,+18123229234
Burk Art Productions,http://www.linkedin.com/company/half-baked-films,http://www.halfbakedfilms.com,halfbakedfilms.com,
Burnham Rentals,http://www.linkedin.com/company/burnham-rentals,http://www.burnhamrentals.com,burnhamrentals.com,+1 812-339-8300
Butch’s Grillacatessen & Eatzeria,http://www.linkedin.com/company/butch%e2%80%99s-grillacatessen-&-eatzeria,http://www.eatbutch.com,eatbutch.com,+1 812-822-0210
BURROUGHS CENTURY LTD,http://www.linkedin.com/company/burroughs-century-ltd,,,
buzzedhard.com,,http://www.buzzedhard.com,buzzedhard.com,+1-812-332-4210
Burma Garden,,,,+18123397334
Buyers Plus Real Estate,http://www.linkedin.com/company/buyers-plus-real-estate,,,
Buyers Advocate Real Estate,http://www.linkedin.com/company/buyers-advocate-real-estate,http://www.buyersadvocaterealestate.com,buyersadvocaterealestate.com,
Butler Terry,http://www.linkedin.com/company/butler-terry,,,
Butch's Grillacatessen & Eatzeria,,,,+18128220210
Buckner Cave,http://www.linkedin.com/company/buckner-cave,http://www.bucknercave.org,bucknercave.org,
Buzy Beez Daycare 3,http://www.linkedin.com/company/buzy-beez-daycare-3,,,
Buzy Beez Daycare 2,http://www.linkedin.com/company/buzy-beez-daycare-2,,,
"Business Consultants & Associates, LLC.",http://www.linkedin.com/company/business-consultants-&-associates-llc.,http://www.usmedconsultants.com,usmedconsultants.com,
BWSCD INC,http://www.linkedin.com/company/bwscd-inc,,,
"Bynum Fanyo & Associates, Inc.",,,,+1812-332-8030
Byrne David A MD,http://www.linkedin.com/company/byrne-david-a-md,,,
BYNUM FANYO UTILTIES INC,http://www.linkedin.com/company/bynum-fanyo-utilties-inc,,,
Byers Emissions Analysis,http://www.linkedin.com/company/pacific-environmental-analytics,,,
Bynum Fanyo & Asociates,http://www.linkedin.com/company/bynum-fanyo-&-asociates,,,
CAROLYN SUE BARTLEY-SMITH,http://www.linkedin.com/company/carolyn-sue-bartley-smith,,,
Candleberry Lane Inc,http://www.linkedin.com/company/candleberry-lane-inc,http://www.candleberrylane.com,candleberrylane.com,+1-812-824-8580
Canteen Consulting,,http://www.powerstart.com,powerstart.com,+1-812-339-2102
Canterbury House Apartments Bloomington Indiana,http://www.linkedin.com/company/canterbury-house-apartments-bloomington-indiana,http://www.bloomington-apartments.com,bloomington-apartments.com,+1 8447646449 
CAROLYN UTESCH,http://www.linkedin.com/company/carolyn-utesch,,,
Carls Carpet Care,http://www.linkedin.com/company/carls-carpet-care,http://www.carlscarpetcare.com,carlscarpetcare.com,
Capital Management Advisory,http://www.linkedin.com/company/capital-management-advisory,http://www.capitalmanagementadvisory.com,capitalmanagementadvisory.com,+1(804) 598-9430
CARL RICHARD PAYNE,http://www.linkedin.com/company/carl-richard-payne,,,
Carpenter Owl,http://www.linkedin.com/company/carpenter-owl,http://www.carpenterowl.com,carpenterowl.com,+1(812) 583-0803
Canine Custodian,http://www.linkedin.com/company/canine-custodian,http://www.caninecustodian.net,caninecustodian.net,
CAROLYN YANDURA KILAR,http://www.linkedin.com/company/carolyn-yandura-kilar,,,
Carolyn Geduld Lcsw,http://www.linkedin.com/company/carolyn-geduld-lcsw,,,
CAROLYN MARION SMITH,http://www.linkedin.com/company/carolyn-marion-smith,,,
Carmen Delgado’s Derma Studio,http://www.linkedin.com/company/carmen-delgado%e2%80%99s-derma-studio,http://www.bloomingtominskincare.com,bloomingtominskincare.com,
Campustown,http://www.linkedin.com/company/campustown,,,
Cardinal Indiana Inc,http://www.linkedin.com/company/cardinal-indiana-inc,,,
Capital Realty Group  Inc,,http://www.capitalrealtygroupinc.com,capitalrealtygroupinc.com,+1-812-331-9095
Carmel Plumber Bloomington,http://www.linkedin.com/company/carmel-plumber-bloomington,http://www.plumbersbloomington.com,plumbersbloomington.com,+1//812-419-3968
CAROL MICHELE SIDELL,http://www.linkedin.com/company/carol-michele-sidell,,,
Candlewood Suites Bloomington,http://www.linkedin.com/company/candlewood-suites-bloomington,,,
CARMICHAEL CEMETERY INC,http://www.linkedin.com/company/carmichael-cemetery-inc,,,
"CANCER CARE CENTER OF SOUTHERN INDIANA, LLC",http://www.linkedin.com/company/cancer-care-center-of-southern-indiana-llc,,,
CAROLINE JESSICA JESSICA HERSCH,http://www.linkedin.com/company/caroline-jessica-jessica-hersch,,,
Carousel Christian Daycare,,http://www.carouseldaycare.org,carouseldaycare.org,
CAROLINE HIPPLER,http://www.linkedin.com/company/caroline-hippler,,,
Castle Mulch & Nursery,http://www.linkedin.com/company/castle-mulch-&-nursery,http://www.castlemulch.com,castlemulch.com,
CATHLEEN INGLE WEBER,http://www.linkedin.com/company/cathleen-ingle-weber,,,
Catherine Stafford,http://www.linkedin.com/company/catherine-stafford,,,
Carpet Plus Color Tile,,http://www.cpct.us,cpct.us,+1 812-323-0100
Cascadesweb.com,,http://www.cascadesweb.com,cascadesweb.com,+1-812-336-5834
Cavebox LLC,http://www.linkedin.com/company/cavebox-llc,http://www.thecavebox.com,thecavebox.com,+1(812) 219-0378
Cat Macdonald,,http://www.catmacdonald.com,catmacdonald.com,
Carry Me Music,,http://www.carrymemusic.com,carrymemusic.com,+1812.322.7187
CATOZZI CORPORATION,http://www.linkedin.com/company/catozzi-corporation,,,
Carpet Shine Carpet & Upholstery Cleaning,http://www.linkedin.com/company/carpet-shine-carpet-&-upholstery-cleaning,http://www.carpetshine.com,carpetshine.com,
"CATHERINE CRANDALL COUNSELING, LLC",http://www.linkedin.com/company/catherine-crandall-counseling-llc,,,
Caveat Emptor,,http://www.caveatemptorbloomington.com,caveatemptorbloomington.com,+18123329995
Carpet Plus Color Tile,,http://www.carpetspluscolortilein.com,carpetspluscolortilein.com,+1 812-323-0100
CASEY J FRYE,http://www.linkedin.com/company/casey-j-frye,,,
CARRIE LENTZ,http://www.linkedin.com/company/carrie-lentz,,,
CART00N_1,http://www.linkedin.com/company/cart00n-1,,,
Carsons Bbq & Catering,,,,+18123694449
CarpetsPlus Colortile,,,,+1812-323-0100
Carpet Plus Color Tile,,,,+1812-323-0100
CarpetsPlus Colortile,,,,+1812-323-0100
CATHY RUTH FULTON,http://www.linkedin.com/company/cathy-ruth-fulton,,,
CASSANDRA MCCONN INC,http://www.linkedin.com/company/cassandra-mcconn-inc,,,
Carpet Gator Carpet Cleaning,http://www.linkedin.com/company/carpet-gator-carpet-cleaning,http://www.carpetgator.com,carpetgator.com,+1352-231-5962
Cbk Trucking,http://www.linkedin.com/company/cbk-trucking,,,
CBH HOUSING INC,http://www.linkedin.com/company/cbh-housing-inc,,,
Certified Building Consultants,http://www.linkedin.com/company/certified-building-consultants,,,
Cereal Barn and Peanut Butter Cafe,http://www.linkedin.com/company/cereal-barn-and-peanut-butter-cafe,http://www.cerealbarn.com,cerealbarn.com,
Century Suites,,http://www.centurysuites.com,centurysuites.com,+1(812) 336-7777
Center for Global Children,,http://www.centerforglobalchildren.com,centerforglobalchildren.com,+18129610904
Center on Community Living and Careers,http://www.linkedin.com/company/center-on-community-living-careers,,,
Center On Congress At Indiana University,,http://www.centeroncongress.com,centeroncongress.com,
"CELS ADMINISTRATIVE SERVICES, L.L.C.",http://www.linkedin.com/company/cels-administrative-services-l.l.c.,,,
Cedar Bluff Gardens,http://www.linkedin.com/company/cedar-bluff-gardens,,,
Cedarhurst of Bloomington,http://www.linkedin.com/company/cedarhurst-of-bloomington,,,
"Central Wesleyan Church Of Bloomington, Indiana",,http://www.4thstwesleyanchurch.org,4thstwesleyanchurch.org,
Celeb Photo Ops,,http://www.celebphotoops.com,celebphotoops.com,+1 888-233-9527
CE SOIR COLLECTIVE,http://www.linkedin.com/company/ce-soir-collective,,,
Cedargate Apartments,http://www.linkedin.com/company/cedargate-apartments,http://www.cedargatebloombyelon.com,cedargatebloombyelon.com,
CENTER FOR EXPANSION OF LANGUAGE AND THINKING,http://www.linkedin.com/company/center-for-expansion-of-language-and-thinking,http://www.celtlink.org,celtlink.org,
Cedarview Management,,http://www.cedarviewmanagement.com,cedarviewmanagement.com,
Center For Planning And Policy Studies At Indiana University,,http://www.cwlab.org,cwlab.org,
Cfc Inc Main Office,http://www.linkedin.com/company/cfc-inc-main-office,,,
choice realty and management,,http://www.choicerealtymgmt.com,choicerealtymgmt.com,+1-812-331-7353
Chile Woman,,http://www.thechilewoman.com,thechilewoman.com,+1 (812) 332-8494
CHILDREN OF BUNGOMA INCORPORATED,http://www.linkedin.com/company/children-of-bungoma-incorporated,,,+1(321) 362-4453
Chow Bar,http://www.linkedin.com/company/chow-bar,,,
Chef Elizabeth Sasseman,,http://www.chefelizabethsasseman.com,chefelizabethsasseman.com,
Cheryl Munson for County Council,http://www.linkedin.com/company/cheryl-munson-for-county-council,http://www.cherylmunson.us,cherylmunson.us,+1(812) 325-3407
CHERYL LYNN MANSELL,http://www.linkedin.com/company/cheryl-lynn-mansell,,,
"CHERYL A. REITER ENTERPRISES, INC",http://www.linkedin.com/company/cheryl-a.-reiter-enterprises-inc,,,
CHRIS THE HR PRO,,http://www.christhehrpro.com,christhehrpro.com,+1(812) 322-0380
Cherry Canary Vintage,http://www.linkedin.com/company/cherry-canary-vintage,,,
"CHILDRESS, PHILIP L & CHILDRESS, DANA R",http://www.linkedin.com/company/childress-philip-l-&-childress-dana-r,,,
Chicago’s Pizza of Ellettsville,http://www.linkedin.com/company/chicago%e2%80%99s-pizza-of-ellettsville,,,
"CHASTEEN, WILLIAM L.",http://www.linkedin.com/company/chasteen-william-l.,,,
Choirup,,http://www.choirup.com,choirup.com,
CHICSHA - Love Again,http://www.linkedin.com/company/chicsha---love-again,,,
"Chas Y, MSD",http://www.linkedin.com/company/chas-y-msd,http://www.orthodonticsbloomington.com,orthodonticsbloomington.com,
Chris Welch Auto Service,http://www.linkedin.com/company/chris-welch-auto-service,http://www.welchfire.com,welchfire.com,+1812.876.1956
CHRIS WORTHINGTON,http://www.linkedin.com/company/chris-worthington,,,
Chelsea Morning Bakery,http://www.linkedin.com/company/chelsea-morning-bakery,,,
Chickering Rentals,http://www.linkedin.com/company/chickering-rentals,http://www.chickeringrentals.com,chickeringrentals.com,+1(812) 360-1975
Chasteen Construction & Rmdlg,http://www.linkedin.com/company/chasteen-construction-&-rmdlg,,,
"Chasteen Land & Title, Llc",,http://www.chasteenland.com,chasteenland.com,+18122721570
Chem-Dry Of Bloomington,http://www.linkedin.com/company/chem-dry-of-bloomington,http://www.chemdrybloomington.com,chemdrybloomington.com,+1(812) 287-9886
CHERI DENISE HOWARD,http://www.linkedin.com/company/cheri-denise-howard,,,
CHIPS COUNTER TOP INC,http://www.linkedin.com/company/chips-counter-top-inc,,,
Christian Endeavor,,http://www.churchonthehill.net,churchonthehill.net,+1812-824-9825
Christensen Eye Care Llc,,http://www.christenseneyecare.com,christenseneyecare.com,
Christian Student Fellowship At Indiana University,,http://www.csfindiana.org,csfindiana.org,+1(812) 332-8972
CHRISTOPHER BRANDON CARUSO,http://www.linkedin.com/company/christopher-brandon-caruso,,,
CHRISTIAN TABERNACLE CHURCH OF INDIANA,http://www.linkedin.com/company/christian-tabernacle-church-of-indiana,,,
CHRISTOPHER RYAN BAKER,http://www.linkedin.com/company/christopher-ryan-baker,,,
Christiana Kafaridou,,http://www.christianakafaridou.com,christianakafaridou.com,
CHRISTINE MARIE KEAR,http://www.linkedin.com/company/christine-marie-kear,,,
CHURCH OF JESUS LOVE,http://www.linkedin.com/company/church-of-jesus-love,,,
CHRISTIAN ROBELLE VILLANUEVA SALVA,http://www.linkedin.com/company/christian-robelle-villanueva-salva,,,
CHRISTY B DUFFY-PAIEMENT,http://www.linkedin.com/company/christy-b-duffy-paiement,,,
CHRISTOPEHR RONALD FRY,http://www.linkedin.com/company/christopehr-ronald-fry,,,
CHRISTINA M CABOTT,http://www.linkedin.com/company/christina-m-cabott,,,
Chris's Private Soccer Coaching,http://www.linkedin.com/company/chris-s-private-soccer-coaching,,,
CHUCK FORNEY,http://www.linkedin.com/company/chuck-forney,,,
CHRISTINA MARIE KEPHART,http://www.linkedin.com/company/christina-marie-kephart,,,
City Church for All Nations,,http://www.citychurchfamily.org,citychurchfamily.org,+1812-336-5958
Circle S Mart # 65,http://www.linkedin.com/company/circle-s-mart-65,,,
"CITY GLASS OF BLOOMINGTON, INC",http://www.linkedin.com/company/city-glass-of-bloomington-inc,http://www.cityglassinc.com,cityglassinc.com,+1800-678-0138
City of Bloomington Parking Garage,http://www.linkedin.com/company/city-of-bloomington-parking-garage,,,
CIBM Prep,http://www.linkedin.com/company/cibm-prep,,,
City Church for All Nations,,http://www.citychurchbloomington.org,citychurchbloomington.org,+1812-336-5958
"CITY GLASS OF BLOOMINGTON, INC",http://www.linkedin.com/company/city-glass-of-bloomington-inc,,,+1 812-336-0138
City Style Hair By Robin,http://www.linkedin.com/company/city-style-hair-by-robin,http://www.citystylehairbyrobin.com,citystylehairbyrobin.com,
City Flats at Renwick Apartments,http://www.linkedin.com/company/city-flats-at-renwick-apartments,http://www.homeiscityflats.com,homeiscityflats.com,
CINDY OOLEY,http://www.linkedin.com/company/cindy-ooley,,,
CITIZENS FOR COMMUNITY JUSTICE INC,http://www.linkedin.com/company/citizens-for-community-justice-inc,http://www.cjamcenter.org,cjamcenter.org,+1 812-336-8677
Cindy J Vlasman - State Farm Insurance Agent,http://www.linkedin.com/company/cindy-j-vlasman---state-farm-insurance-agent,,,
Cindy Vlasman - State Farm Insurance Agent,http://www.linkedin.com/company/cindy-vlasman---state-farm-insurance-agent,http://www.cindyvlasman.org,cindyvlasman.org,+18123395529
Clark Tool Grind,http://www.linkedin.com/company/clark-tool-grind,,,
Clear Morning Health Store,http://www.linkedin.com/company/clear-morning-health-store,,,
Clearnote Fellowship,,http://www.evangelpresbytery.com,evangelpresbytery.com,
Closet Makeovers,http://www.linkedin.com/company/closet-makeovers,,,
"Clean Trust Restoration, Inc",http://www.linkedin.com/company/clean-trust-restoration-inc,http://www.cleantrustrestoration.com,cleantrustrestoration.com,
CLARK L P INC,http://www.linkedin.com/company/clark-l-p-inc,,,
CLARK LAWNCARE INC,http://www.linkedin.com/company/clark-lawncare-inc,,,
Closets Too,,http://www.closetstoo.com,closetstoo.com,+1-812-332-2233
Clark’s LP Gas Inc,http://www.linkedin.com/company/clark%e2%80%99s-lp-gas-inc,http://www.clarkslpgas.com,clarkslpgas.com,
CLARK BRITTAIN DO PC,http://www.linkedin.com/company/clark-brittain-do-pc,,,
CLARITI INC.,http://www.linkedin.com/company/clariti-inc.,http://www.claritionline.com,claritionline.com,+1(812) 331-8181
Clearbrook Creative,http://www.linkedin.com/company/clearbrook-creative,http://www.clearbrookcreative.com,clearbrookcreative.com,
Clinique Wellness,http://www.linkedin.com/company/clinique-wellness,http://www.cliniquewellness.com,cliniquewellness.com,+1(812) 333-7200
CLASSIC CATERING INC,http://www.linkedin.com/company/classic-catering-inc,http://www.classiccateringsc.com,classiccateringsc.com,
"Clendening Johnson & Bohrer, P.c.",,http://www.clendeningjohnsonandbohrer.com,clendeningjohnsonandbohrer.com,+1(812) 332-1000
